distance_km,weight_kg,price,payment_method,order_hour,is_fraud,data_source
175.48,0.92,219,Prepaid,9,0,real_openml_creditcard_42397
619.91,109.86,1926,COD,16,0,synthetic
434.26,93.76,1566,COD,21,0,synthetic
34.16,9.02,189,Prepaid,18,0,real_openml_creditcard_42397
596.34,106.32,1863,Prepaid,6,0,synthetic
22.86,22.7,343,Prepaid,11,0,real_openml_creditcard_42397
254.9,8.24,378,Wallet,14,0,synthetic
245.25,41.43,768,Prepaid,1,0,synthetic
14.77,62.9,818,Prepaid,13,0,synthetic
52.93,17.86,312,Prepaid,14,0,real_openml_creditcard_42397
89.99,4.25,182,COD,21,0,real_openml_creditcard_42397
15.81,62.65,816,Prepaid,10,0,real_openml_creditcard_42397
424.67,33.41,833,Prepaid,3,0,synthetic
71.92,6.36,191,Wallet,18,0,real_openml_creditcard_42397
63.58,13.65,271,COD,13,0,real_openml_creditcard_42397
181.18,14.16,383,Prepaid,10,0,real_openml_creditcard_42397
14.8,74.34,955,Prepaid,2,0,synthetic
2.86,104.3,1304,Wallet,11,0,synthetic
74.16,106.52,1395,Prepaid,22,0,synthetic
170.57,8.12,301,Prepaid,15,0,real_openml_creditcard_42397
36.3,48.45,664,COD,1,0,synthetic
754.1,78.22,1667,Prepaid,4,0,synthetic
426.06,53.99,1081,Wallet,4,0,synthetic
403.1,18.45,634,COD,20,0,synthetic
497.86,74.34,1390,COD,4,0,synthetic
360.89,9.18,485,Prepaid,22,0,real_openml_creditcard_42397
767.82,17.39,950,COD,13,0,synthetic
404.3,21.34,670,Wallet,23,0,synthetic
90.63,4.79,189,Wallet,9,0,real_openml_creditcard_42397
323.28,110.84,1671,COD,1,0,synthetic
25.81,108.25,1372,Wallet,7,0,synthetic
631.31,69.42,1451,Prepaid,15,0,synthetic
57.83,60.06,823,Prepaid,6,0,synthetic
515.83,26.59,833,COD,23,0,synthetic
216.64,100.29,1448,Prepaid,9,0,synthetic
376.99,76.79,1311,COD,11,0,synthetic
205.22,1.03,247,Wallet,19,0,real_openml_creditcard_42397
184.75,9.06,325,Prepaid,9,0,real_openml_creditcard_42397
56.61,8.09,198,COD,21,0,real_openml_creditcard_42397
445.78,28.48,793,Prepaid,7,0,synthetic
772.58,78.67,1689,Wallet,8,0,synthetic
96.4,7.35,225,Wallet,9,0,real_openml_creditcard_42397
374.53,5.24,450,Wallet,13,0,real_openml_creditcard_42397
206.22,102.91,1471,Prepaid,16,0,synthetic
107.03,2.97,182,Prepaid,22,0,real_openml_creditcard_42397
55.97,10.8,230,Prepaid,8,0,real_openml_creditcard_42397
3.7,4.33,105,Prepaid,6,0,synthetic
127.61,1.76,186,COD,15,0,real_openml_creditcard_42397
442.99,105.1,1710,Wallet,5,0,synthetic
5.15,53.37,695,COD,0,0,synthetic
162.99,11.44,334,COD,18,0,real_openml_creditcard_42397
141.67,3.04,214,Wallet,0,0,real_openml_creditcard_42397
200.88,69.73,1068,COD,17,0,synthetic
19.37,24.66,363,Prepaid,8,0,synthetic
668.13,48.02,1228,COD,21,0,synthetic
589.4,60.75,1309,Prepaid,0,0,synthetic
625.45,105.77,1882,COD,15,0,synthetic
239.11,2.15,291,Wallet,15,0,real_openml_creditcard_42397
586.6,57.29,1265,Wallet,21,0,synthetic
263.55,68.81,1113,Prepaid,21,0,synthetic
604.35,48.02,1170,Prepaid,22,0,synthetic
650.44,8.9,742,Prepaid,6,0,synthetic
440.55,92.37,1555,COD,9,0,synthetic
618.18,52.74,1239,COD,21,0,synthetic
470.04,112.24,1820,Wallet,1,0,synthetic
221.05,16.82,451,COD,5,0,synthetic
216.27,32.36,633,COD,8,0,real_openml_creditcard_42397
43.59,9.73,206,Prepaid,1,0,real_openml_creditcard_42397
123.23,4.59,216,Prepaid,8,0,real_openml_creditcard_42397
72.24,8.33,215,Prepaid,18,0,real_openml_creditcard_42397
600.14,66.8,1392,Wallet,5,0,synthetic
23.41,2.67,103,Prepaid,19,0,synthetic
281.88,114.17,1674,Prepaid,21,0,synthetic
79.78,12.27,269,Wallet,2,0,real_openml_creditcard_42397
33.55,64.66,856,Prepaid,12,0,synthetic
601.43,75.49,1497,Prepaid,7,0,synthetic
767.61,41.91,1244,COD,6,0,synthetic
467.63,112.79,1824,Prepaid,17,0,synthetic
401.47,26.8,733,Wallet,10,1,synthetic
523.1,36.28,956,COD,20,0,synthetic
45.33,7.85,185,Prepaid,10,0,real_openml_creditcard_42397
45.4,7.59,182,Wallet,19,0,real_openml_creditcard_42397
558.45,63.63,1316,Prepaid,15,0,synthetic
722.81,57.39,1389,Prepaid,16,0,synthetic
418.22,72.16,1292,COD,1,0,synthetic
19.49,9.54,182,COD,18,0,real_openml_creditcard_42397
711.51,8.51,792,Prepaid,0,0,synthetic
189.23,93.02,1337,COD,0,0,synthetic
665.94,28.12,987,Wallet,21,0,synthetic
12.45,11.9,204,COD,21,0,real_openml_creditcard_42397
66.91,5.9,181,Prepaid,22,0,real_openml_creditcard_42397
190.53,23.67,505,Prepaid,14,0,synthetic
28.3,56.52,754,Prepaid,13,0,synthetic
5.68,10.74,184,COD,13,0,real_openml_creditcard_42397
42.69,8.88,195,Wallet,22,0,real_openml_creditcard_42397
94.33,18.84,361,COD,17,0,real_openml_creditcard_42397
191.73,97.6,1394,Prepaid,5,0,synthetic
491.78,0.93,504,COD,8,0,synthetic
561.07,62.08,1300,Prepaid,2,0,synthetic
660.4,55.5,1310,Wallet,14,0,synthetic
390.35,100.64,1609,Prepaid,9,0,synthetic
284.84,96.63,1466,COD,17,0,synthetic
125.87,12.06,308,Wallet,8,0,real_openml_creditcard_42397
116.15,3.62,198,Wallet,11,0,real_openml_creditcard_42397
780.53,91.73,1853,Wallet,15,0,synthetic
85.86,5.89,198,COD,22,0,real_openml_creditcard_42397
766.36,119.48,2173,COD,23,0,synthetic
581.12,24.89,872,Wallet,20,0,synthetic
126.23,4.87,222,Prepaid,13,0,real_openml_creditcard_42397
226.71,3.08,291,Prepaid,21,0,real_openml_creditcard_42397
16.7,26.5,383,COD,12,0,real_openml_creditcard_42397
448.95,27.44,783,COD,16,0,synthetic
44.0,7.7,182,Prepaid,22,0,real_openml_creditcard_42397
496.8,70.59,1344,Prepaid,13,0,synthetic
504.76,11.48,642,COD,14,0,real_openml_creditcard_42397
196.86,60.65,955,COD,20,0,synthetic
300.87,1.48,339,Prepaid,4,0,synthetic
141.41,8.06,274,COD,7,0,real_openml_creditcard_42397
620.64,45.75,1158,COD,5,1,synthetic
372.83,3.56,428,Prepaid,22,0,synthetic
52.29,51.53,715,COD,11,0,synthetic
759.22,12.21,880,Prepaid,21,0,synthetic
16.47,116.37,1461,Prepaid,13,0,synthetic
276.33,58.4,1000,COD,23,0,synthetic
12.09,11.26,196,Prepaid,22,0,real_openml_creditcard_42397
246.74,51.24,887,COD,20,0,synthetic
141.8,1.17,192,COD,10,0,synthetic
753.94,78.64,1672,Wallet,19,0,synthetic
60.42,6.55,183,Prepaid,7,0,real_openml_creditcard_42397
28.46,3.23,114,COD,16,0,synthetic
469.46,78.62,1416,COD,14,0,synthetic
334.41,110.55,1678,Wallet,15,0,synthetic
326.58,70.66,1192,COD,0,0,synthetic
120.56,2.12,184,Prepaid,2,0,real_openml_creditcard_42397
791.54,11.31,898,Prepaid,6,0,synthetic
184.94,112.91,1571,COD,14,0,synthetic
76.02,6.13,192,Wallet,16,0,real_openml_creditcard_42397
265.28,87.35,1337,Prepaid,17,0,synthetic
147.77,23.08,460,Prepaid,21,0,real_openml_creditcard_42397
53.36,32.14,484,Prepaid,2,0,synthetic
16.42,10.02,185,Prepaid,7,0,real_openml_creditcard_42397
238.85,6.86,347,Wallet,1,0,synthetic
154.37,23.34,469,Wallet,4,0,real_openml_creditcard_42397
458.67,8.64,566,Prepaid,7,0,synthetic
11.38,14.48,234,Prepaid,11,0,real_openml_creditcard_42397
459.94,87.55,1514,Wallet,7,0,synthetic
666.18,35.47,1075,COD,16,0,synthetic
574.97,104.16,1817,Wallet,5,0,synthetic
773.96,4.9,805,Prepaid,18,0,synthetic
604.8,99.28,1786,COD,16,0,synthetic
281.96,7.59,395,Wallet,20,0,synthetic
390.81,96.66,1562,Prepaid,11,0,synthetic
41.83,9.95,207,Wallet,0,0,real_openml_creditcard_42397
119.22,34.36,570,Prepaid,2,0,synthetic
18.75,10.51,193,Prepaid,23,0,real_openml_creditcard_42397
157.99,2.98,228,Wallet,3,0,real_openml_creditcard_42397
72.44,6.15,189,Wallet,20,0,real_openml_creditcard_42397
263.01,11.22,421,COD,14,0,synthetic
736.81,83.37,1714,COD,0,0,synthetic
200.52,16.38,427,Wallet,3,0,real_openml_creditcard_42397
606.19,78.46,1537,COD,9,0,synthetic
247.66,2.34,301,Prepaid,11,0,real_openml_creditcard_42397
185.11,10.15,338,Wallet,1,0,synthetic
19.28,9.72,184,Wallet,21,0,real_openml_creditcard_42397
568.58,71.72,1422,Prepaid,7,0,synthetic
602.75,16.13,786,COD,10,0,synthetic
207.22,17.77,450,Wallet,23,0,synthetic
203.92,97.1,1399,Wallet,21,0,synthetic
55.83,8.48,202,Wallet,20,0,real_openml_creditcard_42397
440.14,83.22,1445,Prepaid,21,0,synthetic
437.61,20.27,687,Prepaid,23,0,synthetic
86.2,11.2,262,COD,15,0,real_openml_creditcard_42397
21.57,65.51,856,COD,8,0,synthetic
360.03,59.24,1085,Prepaid,21,0,synthetic
716.24,44.28,1226,Prepaid,17,0,real_openml_creditcard_42397
60.94,8.93,212,Wallet,22,0,real_openml_creditcard_42397
86.74,10.41,253,COD,11,0,real_openml_creditcard_42397
46.17,62.35,840,Prepaid,8,0,synthetic
32.21,8.58,182,Wallet,21,0,real_openml_creditcard_42397
94.8,7.22,222,Prepaid,8,0,real_openml_creditcard_42397
328.9,117.39,1755,COD,0,0,synthetic
549.87,104.98,1805,Prepaid,5,0,synthetic
323.61,77.87,1276,Prepaid,13,0,synthetic
27.22,9.04,183,COD,12,0,real_openml_creditcard_42397
455.84,29.68,816,Prepaid,15,0,synthetic
56.48,116.16,1495,Wallet,22,0,synthetic
751.16,107.49,2016,Prepaid,20,0,synthetic
44.87,7.63,182,COD,20,0,real_openml_creditcard_42397
359.87,31.83,756,COD,13,0,synthetic
156.97,1.48,209,COD,10,0,real_openml_creditcard_42397
143.14,2.1,204,COD,13,0,real_openml_creditcard_42397
84.85,16.97,330,COD,14,0,real_openml_creditcard_42397
629.71,41.78,1118,Prepaid,15,0,synthetic
117.9,2.07,181,Prepaid,5,0,real_openml_creditcard_42397
18.93,62.5,817,COD,14,0,synthetic
572.91,58.35,1266,COD,1,0,synthetic
400.49,80.12,1372,Prepaid,15,0,synthetic
672.51,99.45,1849,Wallet,16,0,synthetic
763.54,37.88,1192,Prepaid,10,0,synthetic
652.91,105.73,1906,Prepaid,16,0,synthetic
765.42,77.11,1664,COD,17,0,synthetic
129.05,59.01,874,COD,10,0,synthetic
71.74,5.79,184,COD,18,0,real_openml_creditcard_42397
306.12,90.9,1416,Prepaid,22,0,synthetic
551.12,42.99,1062,Prepaid,18,0,synthetic
48.9,8.08,191,COD,19,0,real_openml_creditcard_42397
507.5,67.01,1311,Wallet,2,0,synthetic
676.52,107.16,1945,Prepaid,14,0,synthetic
574.69,13.48,729,Wallet,19,0,real_openml_creditcard_42397
426.89,48.42,1015,Wallet,7,0,synthetic
17.59,9.93,185,Wallet,15,0,real_openml_creditcard_42397
180.17,20.9,463,Prepaid,19,0,real_openml_creditcard_42397
768.98,40.08,1223,Wallet,12,0,synthetic
71.66,5.79,184,COD,4,0,real_openml_creditcard_42397
318.66,112.84,1691,Prepaid,8,0,synthetic
502.84,8.42,604,Prepaid,7,0,synthetic
105.06,4.79,202,COD,19,0,real_openml_creditcard_42397
445.22,102.71,1683,COD,8,0,synthetic
291.74,13.87,479,COD,19,0,real_openml_creditcard_42397
332.29,69.42,1182,COD,2,0,synthetic
287.89,63.71,1074,Prepaid,23,0,synthetic
97.68,4.92,197,Prepaid,10,0,real_openml_creditcard_42397
97.62,108.54,1440,Wallet,5,0,synthetic
687.83,37.99,1125,Wallet,16,0,synthetic
111.41,2.73,183,Wallet,5,0,real_openml_creditcard_42397
569.4,49.8,1160,COD,14,0,real_openml_creditcard_42397
57.95,26.9,425,COD,22,0,real_openml_creditcard_42397
547.85,118.02,1959,COD,9,0,synthetic
605.38,80.55,1561,Wallet,20,0,synthetic
380.62,115.4,1777,Wallet,22,0,synthetic
43.84,50.5,695,COD,19,0,synthetic
219.0,100.97,1459,COD,14,0,synthetic
69.48,88.83,1178,Prepaid,13,0,synthetic
436.47,43.51,965,Prepaid,4,0,synthetic
138.93,14.0,343,Wallet,22,0,real_openml_creditcard_42397
254.8,12.39,428,COD,14,0,real_openml_creditcard_42397
165.72,114.0,1567,Prepaid,6,0,synthetic
18.87,25.25,370,Wallet,14,0,real_openml_creditcard_42397
96.4,3.85,183,Prepaid,20,0,real_openml_creditcard_42397
735.07,68.01,1528,Wallet,17,0,synthetic
124.02,51.02,774,Prepaid,9,0,synthetic
55.95,16.39,297,COD,13,0,real_openml_creditcard_42397
177.3,25.57,516,COD,19,0,synthetic
757.76,97.89,1907,COD,8,0,synthetic
204.61,71.74,1095,Prepaid,0,0,synthetic
145.37,9.01,289,Prepaid,11,0,real_openml_creditcard_42397
342.79,136.21,1993,COD,22,0,real_openml_creditcard_42397
540.11,109.28,1848,COD,17,0,synthetic
26.27,9.03,182,Wallet,20,0,real_openml_creditcard_42397
546.22,14.83,720,COD,14,0,synthetic
43.61,112.87,1444,Wallet,15,0,synthetic
795.28,6.7,846,COD,5,0,synthetic
38.01,11.9,227,Wallet,21,0,real_openml_creditcard_42397
30.84,10.85,208,COD,11,0,real_openml_creditcard_42397
230.2,58.32,957,COD,5,0,synthetic
117.21,16.63,355,COD,21,0,real_openml_creditcard_42397
767.51,78.48,1682,Prepaid,16,0,synthetic
15.82,11.9,207,Wallet,11,0,real_openml_creditcard_42397
202.47,4.81,290,Wallet,15,0,real_openml_creditcard_42397
228.91,0.83,266,COD,21,0,real_openml_creditcard_42397
22.13,16.76,271,COD,22,0,real_openml_creditcard_42397
520.97,87.7,1571,Wallet,10,0,synthetic
486.12,119.36,1920,COD,10,0,synthetic
240.47,79.83,1224,COD,20,0,synthetic
311.09,28.0,666,COD,17,0,real_openml_creditcard_42397
34.07,68.53,903,Prepaid,19,0,real_openml_creditcard_42397
84.06,28.03,462,Prepaid,18,0,real_openml_creditcard_42397
176.28,0.61,216,Wallet,15,0,real_openml_creditcard_42397
56.24,20.85,351,COD,16,0,synthetic
100.59,3.46,182,COD,21,0,real_openml_creditcard_42397
783.68,96.34,1911,Wallet,13,0,synthetic
12.65,19.88,300,COD,22,0,synthetic
51.86,9.36,209,Wallet,1,0,real_openml_creditcard_42397
616.79,13.52,767,Wallet,4,0,synthetic
41.71,111.61,1427,Prepaid,7,0,synthetic
31.94,79.23,1029,Wallet,21,0,synthetic
32.46,8.57,182,Wallet,15,0,real_openml_creditcard_42397
250.73,4.03,324,Prepaid,18,0,real_openml_creditcard_42397
648.58,11.78,775,Wallet,19,0,synthetic
459.6,73.38,1344,Wallet,20,0,synthetic
190.34,9.8,339,Prepaid,17,0,synthetic
235.66,25.24,565,Prepaid,8,0,synthetic
180.52,96.87,1375,Prepaid,7,0,synthetic
268.65,4.02,340,Wallet,14,0,real_openml_creditcard_42397
127.47,3.52,207,Wallet,14,0,real_openml_creditcard_42397
447.32,23.83,739,Prepaid,16,0,synthetic
89.73,5.31,195,Prepaid,7,0,synthetic
493.62,13.8,660,Wallet,7,0,synthetic
181.74,2.62,245,Prepaid,8,0,real_openml_creditcard_42397
48.74,7.59,185,Wallet,19,0,real_openml_creditcard_42397
36.17,10.62,210,Prepaid,13,0,synthetic
758.62,113.82,2099,Wallet,23,0,synthetic
110.8,2.77,183,COD,7,0,real_openml_creditcard_42397
10.84,15.77,249,Wallet,21,0,real_openml_creditcard_42397
369.28,2.72,415,Prepaid,14,0,synthetic
203.05,39.83,711,Prepaid,22,0,synthetic
315.82,104.99,1594,COD,7,0,synthetic
666.23,110.08,1971,Prepaid,0,0,synthetic
187.82,71.92,1082,Prepaid,4,0,synthetic
666.08,24.32,941,Wallet,22,0,synthetic
89.35,10.13,252,Wallet,0,0,real_openml_creditcard_42397
440.26,75.39,1351,Wallet,10,0,synthetic
779.22,95.96,1903,COD,4,0,synthetic
84.87,5.97,198,COD,21,0,real_openml_creditcard_42397
120.79,4.61,214,COD,9,0,real_openml_creditcard_42397
563.56,36.48,995,Prepaid,4,0,synthetic
133.08,2.35,198,COD,11,0,real_openml_creditcard_42397
221.36,15.24,432,Prepaid,6,0,synthetic
248.96,63.86,1040,Wallet,13,0,synthetic
151.27,6.32,262,Prepaid,17,0,real_openml_creditcard_42397
469.52,109.82,1790,COD,1,0,synthetic
397.04,59.76,1124,Prepaid,15,0,synthetic
75.64,5.33,182,Wallet,22,0,real_openml_creditcard_42397
314.95,110.66,1661,COD,15,0,synthetic
549.96,9.97,665,Wallet,14,0,synthetic
67.94,110.55,1438,Wallet,19,0,synthetic
555.89,96.53,1709,COD,8,0,synthetic
379.92,6.63,471,COD,10,0,synthetic
410.17,56.63,1099,Prepaid,14,0,synthetic
684.61,75.91,1577,Wallet,19,0,synthetic
350.02,6.0,437,Prepaid,11,0,real_openml_creditcard_42397
227.24,35.75,684,Wallet,17,0,synthetic
671.07,104.59,1909,COD,18,0,synthetic
172.71,12.55,356,COD,18,0,real_openml_creditcard_42397
608.89,72.91,1473,Prepaid,10,0,synthetic
307.08,116.16,1720,Prepaid,1,0,synthetic
715.13,71.33,1550,Wallet,9,0,synthetic
601.79,104.94,1851,COD,15,0,synthetic
428.85,20.67,684,COD,3,0,synthetic
517.18,61.11,1249,Wallet,14,0,synthetic
27.36,8.95,182,COD,3,0,real_openml_creditcard_42397
99.14,10.48,265,Prepaid,12,0,real_openml_creditcard_42397
615.74,22.42,873,Prepaid,3,0,synthetic
791.83,32.04,1147,COD,4,0,synthetic
51.81,8.7,201,Wallet,18,0,real_openml_creditcard_42397
93.95,111.72,1475,COD,1,0,synthetic
538.9,45.2,1077,Prepaid,9,1,synthetic
87.55,4.52,183,Prepaid,9,0,real_openml_creditcard_42397
598.66,12.97,744,Wallet,23,0,synthetic
54.95,10.05,220,Prepaid,21,0,real_openml_creditcard_42397
776.76,49.93,1348,COD,16,0,synthetic
272.79,1.71,316,Prepaid,11,0,real_openml_creditcard_42397
146.0,1.55,200,Wallet,6,0,real_openml_creditcard_42397
794.95,96.65,1925,COD,11,0,synthetic
167.86,2.16,227,COD,6,0,real_openml_creditcard_42397
316.96,88.25,1394,Prepaid,22,0,synthetic
41.13,20.42,332,COD,14,0,real_openml_creditcard_42397
351.78,25.64,674,Wallet,20,0,synthetic
131.42,16.39,365,Wallet,18,0,real_openml_creditcard_42397
125.35,4.77,220,Prepaid,17,0,real_openml_creditcard_42397
107.31,85.11,1168,Wallet,11,0,synthetic
748.2,86.61,1763,Prepaid,11,0,synthetic
357.03,1.2,386,Prepaid,0,0,synthetic
45.19,10.36,215,Wallet,19,0,real_openml_creditcard_42397
97.53,7.6,229,Wallet,20,0,real_openml_creditcard_42397
675.16,67.56,1468,Wallet,13,0,synthetic
18.37,10.12,188,Wallet,13,0,real_openml_creditcard_42397
434.23,45.05,981,Wallet,1,0,synthetic
105.91,4.97,205,Prepaid,14,0,real_openml_creditcard_42397
181.34,2.65,245,Prepaid,21,0,real_openml_creditcard_42397
733.37,89.69,1786,COD,14,0,synthetic
71.99,91.61,1214,COD,23,0,synthetic
134.64,1.07,184,COD,19,0,real_openml_creditcard_42397
590.47,107.98,1877,Prepaid,16,0,synthetic
266.83,114.44,1663,COD,18,0,synthetic
53.6,8.48,200,COD,0,0,real_openml_creditcard_42397
236.97,1.56,282,Prepaid,20,0,real_openml_creditcard_42397
196.2,36.45,664,Wallet,11,0,real_openml_creditcard_42397
63.85,6.38,184,COD,17,0,real_openml_creditcard_42397
61.64,78.96,1053,Prepaid,10,0,synthetic
190.19,2.65,253,Prepaid,20,0,real_openml_creditcard_42397
220.2,7.65,340,Prepaid,13,0,real_openml_creditcard_42397
171.21,13.08,361,Wallet,7,0,real_openml_creditcard_42397
404.78,106.24,1689,Wallet,17,0,synthetic
75.34,5.35,182,Prepaid,11,0,real_openml_creditcard_42397
771.17,93.78,1869,Prepaid,16,0,synthetic
574.54,39.74,1044,Prepaid,9,0,synthetic
39.58,17.03,290,Wallet,13,0,real_openml_creditcard_42397
514.31,67.04,1317,Prepaid,4,0,synthetic
562.84,82.81,1550,Wallet,1,0,synthetic
775.45,73.85,1634,Wallet,9,0,synthetic
696.31,94.2,1807,Prepaid,8,0,synthetic
760.34,25.97,1046,COD,5,0,synthetic
485.14,38.35,947,Wallet,17,0,synthetic
9.42,10.46,184,Wallet,6,0,real_openml_creditcard_42397
678.49,24.43,954,Wallet,3,0,synthetic
602.67,8.86,699,COD,10,0,synthetic
15.95,12.22,211,COD,15,0,real_openml_creditcard_42397
96.48,5.43,202,Wallet,9,0,real_openml_creditcard_42397
74.66,3.52,159,COD,11,0,synthetic
595.01,57.42,1275,COD,15,1,synthetic
400.06,49.16,1000,Wallet,21,0,synthetic
121.81,42.73,672,COD,16,1,synthetic
107.16,3.88,193,Wallet,21,0,real_openml_creditcard_42397
13.39,11.16,196,Wallet,11,0,real_openml_creditcard_42397
109.75,7.44,238,Prepaid,17,0,real_openml_creditcard_42397
65.04,3.19,147,COD,6,0,synthetic
587.01,87.66,1630,Wallet,23,0,synthetic
210.72,29.11,589,COD,21,0,synthetic
427.39,77.88,1369,Prepaid,20,0,synthetic
102.38,7.07,227,Wallet,10,0,real_openml_creditcard_42397
608.97,39.7,1074,Wallet,9,0,synthetic
123.82,5.3,225,Wallet,19,0,real_openml_creditcard_42397
174.59,116.59,1606,Prepaid,21,0,synthetic
155.19,6.28,265,Wallet,14,0,real_openml_creditcard_42397
66.05,17.38,318,COD,3,0,real_openml_creditcard_42397
516.41,81.93,1498,Prepaid,15,0,synthetic
744.99,48.66,1304,Prepaid,16,1,synthetic
62.55,103.14,1344,Prepaid,3,0,synthetic
714.03,92.24,1800,Wallet,2,1,synthetic
678.16,112.73,2013,Wallet,21,0,synthetic
106.5,3.1,183,Wallet,19,0,real_openml_creditcard_42397
553.06,19.81,785,Prepaid,7,0,synthetic
225.42,11.59,392,Prepaid,11,0,real_openml_creditcard_42397
134.21,0.93,182,Prepaid,22,0,real_openml_creditcard_42397
140.21,39.62,652,Wallet,12,0,synthetic
438.9,35.33,869,COD,17,0,synthetic
182.11,3.01,250,Prepaid,18,0,real_openml_creditcard_42397
401.29,34.82,829,Prepaid,17,0,synthetic
344.0,75.52,1266,Wallet,5,0,synthetic
470.35,69.17,1303,COD,8,0,synthetic
347.31,29.19,713,COD,15,0,synthetic
224.58,77.19,1178,Wallet,9,1,synthetic
357.37,113.74,1736,Prepaid,20,0,synthetic
471.73,86.6,1514,COD,20,0,synthetic
33.81,12.71,233,Wallet,17,0,real_openml_creditcard_42397
484.43,65.07,1267,Prepaid,9,0,synthetic
38.62,8.6,188,Wallet,20,0,real_openml_creditcard_42397
416.52,102.38,1653,COD,2,0,synthetic
29.1,9.98,196,Prepaid,13,0,real_openml_creditcard_42397
210.4,67.38,1048,Prepaid,13,0,synthetic
104.45,1.78,165,COD,13,0,synthetic
71.73,20.54,361,Wallet,6,0,real_openml_creditcard_42397
100.43,50.3,744,Wallet,18,0,synthetic
668.08,61.73,1392,Prepaid,3,1,synthetic
464.88,3.97,516,COD,10,0,synthetic
68.49,5.86,182,COD,19,0,real_openml_creditcard_42397
49.83,74.81,993,COD,10,0,synthetic
165.95,0.97,211,Wallet,21,0,real_openml_creditcard_42397
52.51,9.15,207,Prepaid,22,0,real_openml_creditcard_42397
749.17,119.71,2161,Wallet,21,0,synthetic
216.24,63.15,1002,COD,19,0,synthetic
480.36,55.66,1150,Prepaid,2,0,synthetic
453.44,58.98,1166,COD,14,0,synthetic
158.51,95.49,1339,COD,14,0,synthetic
609.54,15.83,789,COD,11,0,synthetic
101.56,3.63,185,Prepaid,16,0,real_openml_creditcard_42397
583.11,3.36,615,Wallet,21,0,synthetic
696.6,1.73,698,COD,17,0,synthetic
138.2,2.47,204,Wallet,0,0,real_openml_creditcard_42397
3229.56,14.62,3132,COD,0,0,real_openml_creditcard_42397
58.99,10.91,234,Prepaid,18,0,real_openml_creditcard_42397
89.64,93.68,1255,Wallet,6,0,synthetic
130.52,5.63,235,Prepaid,14,0,real_openml_creditcard_42397
416.79,26.1,738,Wallet,17,0,synthetic
214.31,12.03,387,Wallet,3,0,synthetic
201.0,4.09,280,COD,22,0,real_openml_creditcard_42397
698.26,36.32,1114,Prepaid,15,0,synthetic
154.77,95.88,1340,Wallet,20,0,synthetic
664.12,8.02,744,Prepaid,20,0,real_openml_creditcard_42397
144.68,12.76,333,COD,19,0,synthetic
114.98,23.71,438,COD,14,0,real_openml_creditcard_42397
588.83,62.48,1330,COD,13,0,synthetic
724.16,74.08,1591,Prepaid,7,0,synthetic
102.81,5.54,209,Wallet,8,0,real_openml_creditcard_42397
260.77,93.02,1401,Prepaid,7,0,synthetic
99.21,3.81,185,Wallet,11,0,real_openml_creditcard_42397
310.98,109.44,1643,Prepaid,9,0,synthetic
254.48,77.33,1207,Wallet,0,0,synthetic
100.68,87.66,1192,Wallet,21,0,synthetic
72.34,20.41,360,Wallet,22,0,real_openml_creditcard_42397
764.41,68.4,1559,Wallet,17,0,synthetic
721.61,6.35,776,Wallet,9,0,synthetic
17.33,3.0,102,COD,23,0,synthetic
103.59,21.56,402,COD,2,0,real_openml_creditcard_42397
333.2,45.64,898,COD,14,0,synthetic
728.9,47.72,1279,Wallet,2,0,synthetic
146.04,41.95,685,Wallet,5,0,synthetic
131.56,5.8,238,Wallet,22,0,real_openml_creditcard_42397
87.62,5.1,190,COD,16,0,real_openml_creditcard_42397
144.64,7.57,271,COD,22,0,real_openml_creditcard_42397
249.73,37.86,729,Wallet,8,0,synthetic
168.75,108.18,1500,Wallet,3,0,synthetic
714.81,54.7,1350,COD,15,0,synthetic
